pn,un_cc_ds,wn_cc_ds,u_pacceoc/cc_ds,w_pacceoc/cc_ds,un_s_ds,w_s_ds,un_eacr_ds,w_eacr_ds,tps
450644,53.33333333,13.33333333,24,6,41.42857143,10.35714286,0,0,29.69047619
450647,56.66666667,14.16666667,28,7,37.14285714,9.285714286,10,2.5,32.95238095
450651,36.66666667,9.166666667,27,6.75,28.57142857,7.142857143,0,0,23.05952381
450653,26.66666667,6.666666667,35,8.75,100,25,0,0,40.41666667
450654,40,13.33333333,Not Available,Not Available,73.33333333,24.44444444,40,13.33333333,51.11111111
450656,20,5,38,9.5,73.33333333,18.33333333,0,0,32.83333333
450659,85,21.25,25,6.25,45,11.25,0,0,38.75
450661,10,2.5,18,4.5,47.14285714,11.78571429,0,0,18.78571429
450662,66.66666667,16.66666667,13,3.25,40,10,0,0,29.91666667
450668,20,5,13,3.25,56.66666667,14.16666667,0,0,22.41666667
450669,56.66666667,14.16666667,35,8.75,67.14285714,16.78571429,0,0,39.70238095
450670,80,20,29,7.25,55.71428571,13.92857143,0,0,41.17857143
450672,80,20,40,10,40,10,0,0,40
450674,Not Available,Not Available,19,6.333333333,65,21.66666667,10,3.333333333,31.33333333
450675,33.33333333,8.333333333,26,6.5,18.57142857,4.642857143,0,0,19.47619048
450677,60,15,35,8.75,38.57142857,9.642857143,10,2.5,35.89285714
450678,36.66666667,9.166666667,16,4,61.42857143,15.35714286,0,0,28.52380952
450684,26.66666667,6.666666667,21,5.25,65.71428571,16.42857143,10,2.5,30.8452381
450686,13.33333333,3.333333333,57,14.25,58.57142857,14.64285714,0,0,32.22619048
450688,50,12.5,21,5.25,65,16.25,0,0,34
450690,46.66666667,11.66666667,56,14,40,10,40,10,45.66666667
450697,46.66666667,11.66666667,7,1.75,48.57142857,12.14285714,10,2.5,28.05952381
450702,63.33333333,15.83333333,39,9.75,67.14285714,16.78571429,0,0,42.36904762
450709,63.33333333,15.83333333,36,9,68.33333333,17.08333333,0,0,41.91666667
450711,100,25,13,3.25,61.42857143,15.35714286,20,5,48.60714286
450713,36.66666667,9.166666667,38,9.5,45.71428571,11.42857143,0,0,30.0952381
450716,50,12.5,13,3.25,41.42857143,10.35714286,0,0,26.10714286
450718,50,12.5,32,8,44.28571429,11.07142857,0,0,31.57142857
450723,30,7.5,25,6.25,41.42857143,10.35714286,0,0,24.10714286
450730,10,2.5,19,4.75,51.42857143,12.85714286,0,0,20.10714286
450742,33.33333333,8.333333333,20,5,57.14285714,14.28571429,20,5,32.61904762
450743,30,7.5,19,4.75,41.42857143,10.35714286,10,2.5,25.10714286
450747,46.66666667,11.66666667,18,4.5,55,13.75,10,2.5,32.41666667
450754,40,13.33333333,91,30.33333333,Not Available,Not Available,0,0,43.66666667
450755,5,1.25,66,16.5,76.66666667,19.16666667,30,7.5,44.41666667
450766,Not Available,Not Available,47,15.66666667,66,22,0,0,37.66666667
450771,0,0,56,14,66.66666667,16.66666667,0,0,30.66666667
450775,56.66666667,14.16666667,29,7.25,30,7.5,0,0,28.91666667
450779,46.66666667,11.66666667,57,14.25,64.28571429,16.07142857,0,0,41.98809524
450788,36.66666667,9.166666667,31,7.75,47.14285714,11.78571429,0,0,28.70238095
450801,83.33333333,20.83333333,50,12.5,71.42857143,17.85714286,0,0,51.19047619
450809,50,12.5,41,10.25,54.28571429,13.57142857,0,0,36.32142857
450820,70,17.5,65,16.25,52.85714286,13.21428571,0,0,46.96428571
450822,56.66666667,14.16666667,32,8,83.33333333,20.83333333,0,0,43
450828,66.66666667,16.66666667,63,15.75,72,18,0,0,50.41666667
450833,55,18.33333333,56,18.66666667,Not Available,Not Available,0,0,37
450840,0,0,58,14.5,36.66666667,9.166666667,0,0,23.66666667
450844,83.33333333,20.83333333,61,15.25,57.14285714,14.28571429,10,2.5,52.86904762
450847,33.33333333,8.333333333,55,13.75,65.71428571,16.42857143,10,2.5,41.01190476
450848,26.66666667,6.666666667,23,5.75,71.42857143,17.85714286,10,2.5,32.77380952
450851,50,16.66666667,89,29.66666667,Not Available,Not Available,0,0,46.33333333
450853,Not Available,Not Available,80,26.66666667,67.5,22.5,0,0,49.16666667
450855,66.66666667,16.66666667,45,11.25,70,17.5,30,7.5,52.91666667
450862,40,10,17,4.25,21.42857143,5.357142857,0,0,19.60714286
450867,60,15,39,9.75,80,20,0,0,44.75
450869,66.66666667,16.66666667,27,6.75,65,16.25,10,2.5,42.16666667
450876,53.33333333,13.33333333,63,15.75,42.5,10.625,20,5,44.70833333
450885,46.66666667,11.66666667,14,3.5,68,17,0,0,32.16666667
450890,40,10,44,11,38.33333333,9.583333333,0,0,30.58333333
450891,Not Available,Not Available,96,32,70,23.33333333,30,10,65.33333333
460001,56.66666667,14.16666667,23,5.75,51.42857143,12.85714286,10,2.5,35.27380952
460003,50,12.5,46,11.5,54,13.5,10,2.5,40
460004,33.33333333,8.333333333,31,7.75,32.85714286,8.214285714,0,0,24.29761905
460005,26.66666667,6.666666667,16,4,34.28571429,8.571428571,0,0,19.23809524
460006,30,7.5,41,10.25,37.14285714,9.285714286,10,2.5,29.53571429
460007,40,10,49,12.25,50,12.5,90,22.5,57.25
460009,40,10,41,10.25,34.28571429,8.571428571,0,0,28.82142857
460010,23.33333333,5.833333333,27,6.75,28.57142857,7.142857143,10,2.5,22.22619048
460011,30,7.5,30,7.5,83.33333333,20.83333333,0,0,35.83333333
460013,43.33333333,10.83333333,27,6.75,72,18,0,0,35.58333333
460014,15,3.75,46,11.5,63.33333333,15.83333333,0,0,31.08333333
460015,36.66666667,9.166666667,41,10.25,82.5,20.625,30,7.5,47.54166667
460017,Not Available,Not Available,35,11.66666667,43.33333333,14.44444444,10,3.333333333,29.44444444
460019,45,11.25,27,6.75,76.66666667,19.16666667,30,7.5,44.66666667
460021,36.66666667,9.166666667,37,9.25,42.85714286,10.71428571,30,7.5,36.63095238
460023,20,5,34,8.5,27.5,6.875,10,2.5,22.875
460026,15,3.75,32,8,66.66666667,16.66666667,10,2.5,30.91666667
460030,0,0,39,9.75,70,17.5,70,17.5,44.75
460041,3.333333333,0.833333333,22,5.5,36.66666667,9.166666667,0,0,15.5
460042,33.33333333,8.333333333,41,10.25,72,18,10,2.5,39.08333333
460044,20,5,34,8.5,45,11.25,50,12.5,37.25
460047,23.33333333,5.833333333,22,5.5,48.57142857,12.14285714,0,0,23.47619048
460051,40,10,21,5.25,18.57142857,4.642857143,10,2.5,22.39285714
460052,33.33333333,8.333333333,37,9.25,51.66666667,12.91666667,0,0,30.5
460057,Not Available,Not Available,55,18.33333333,66.66666667,22.22222222,20,6.666666667,47.22222222
460058,20,5,34,8.5,60,15,0,0,28.5
460060,Not Available,Not Available,55,18.33333333,76.66666667,25.55555556,0,0,43.88888889
470001,26.66666667,6.666666667,35,8.75,46.66666667,11.66666667,50,12.5,39.58333333
470003,40,10,27,6.75,37.14285714,9.285714286,0,0,26.03571429
470005,33.33333333,8.333333333,49,12.25,42.85714286,10.71428571,30,7.5,38.79761905
470011,33.33333333,8.333333333,47,11.75,70,17.5,60,15,52.58333333
470012,30,7.5,49,12.25,67.5,16.875,50,12.5,49.125
470024,46.66666667,11.66666667,46,11.5,50,12.5,50,12.5,48.16666667
490001,63.33333333,15.83333333,47,11.75,57.5,14.375,40,10,51.95833333
490002,20,6.666666667,60,20,Not Available,Not Available,40,13.33333333,40
490004,66.66666667,16.66666667,27,6.75,47.14285714,11.78571429,50,12.5,47.70238095
490005,43.33333333,10.83333333,12,3,45.71428571,11.42857143,20,5,30.26190476
490007,53.33333333,13.33333333,31,7.75,35.71428571,8.928571429,10,2.5,32.51190476
490009,60,15,35,8.75,21.42857143,5.357142857,0,0,29.10714286
490011,46.66666667,11.66666667,17,4.25,70,17.5,0,0,33.41666667
490013,43.33333333,10.83333333,33,8.25,62.5,15.625,60,15,49.70833333
490017,56.66666667,14.16666667,15,3.75,55.71428571,13.92857143,20,5,36.8452381
490018,33.33333333,8.333333333,37,9.25,35.71428571,8.928571429,60,15,41.51190476
490019,36.66666667,9.166666667,22,5.5,92.5,23.125,30,7.5,45.29166667
490020,3.333333333,0.833333333,25,6.25,75,18.75,0,0,25.83333333
490021,86.66666667,21.66666667,29,7.25,54.28571429,13.57142857,20,5,47.48809524
490022,60,15,13,3.25,35.71428571,8.928571429,10,2.5,29.67857143
490023,40,10,20,5,38.33333333,9.583333333,10,2.5,27.08333333
490024,70,17.5,18,4.5,35.71428571,8.928571429,0,0,30.92857143
490032,50,12.5,43,10.75,24.28571429,6.071428571,0,0,29.32142857
490033,5,1.25,35,8.75,75,18.75,80,20,48.75
490037,53.33333333,13.33333333,19,4.75,84,21,60,15,54.08333333
490038,23.33333333,7.777777778,73,24.33333333,Not Available,Not Available,60,20,52.11111111
490040,73.33333333,18.33333333,15,3.75,45.71428571,11.42857143,10,2.5,36.01190476
490041,46.66666667,11.66666667,52,13,61.42857143,15.35714286,50,12.5,52.52380952
490042,70,17.5,29,7.25,68.57142857,17.14285714,40,10,51.89285714
490043,66.66666667,16.66666667,37,9.25,65.71428571,16.42857143,0,0,42.3452381
490044,66.66666667,16.66666667,50,12.5,62.85714286,15.71428571,30,7.5,52.38095238
490045,26.66666667,6.666666667,28,7,21.42857143,5.357142857,10,2.5,21.52380952
490046,50,12.5,66,16.5,55.71428571,13.92857143,30,7.5,50.42857143
490048,60,15,15,3.75,34.28571429,8.571428571,0,0,27.32142857
490050,53.33333333,13.33333333,54,13.5,45.71428571,11.42857143,30,7.5,45.76190476
490052,66.66666667,16.66666667,25,6.25,42.85714286,10.71428571,10,2.5,36.13095238
490053,36.66666667,9.166666667,17,4.25,64.28571429,16.07142857,30,7.5,36.98809524
490057,53.33333333,13.33333333,47,11.75,48.33333333,12.08333333,20,5,42.16666667
490059,46.66666667,11.66666667,43,10.75,44.28571429,11.07142857,0,0,33.48809524
490060,53.33333333,13.33333333,43,10.75,70,17.5,60,15,56.58333333
490063,56.66666667,14.16666667,33,8.25,31.42857143,7.857142857,10,2.5,32.77380952
490066,66.66666667,16.66666667,44,11,85.71428571,21.42857143,70,17.5,66.5952381
490067,30,7.5,25,6.25,32.85714286,8.214285714,0,0,21.96428571
490069,40,10,27,6.75,42.85714286,10.71428571,20,5,32.46428571
490075,40,10,13,3.25,22.85714286,5.714285714,20,5,23.96428571
490077,43.33333333,10.83333333,37,9.25,70,17.5,40,10,47.58333333
490079,63.33333333,15.83333333,14,3.5,50,12.5,10,2.5,34.33333333
490084,50,16.66666667,24,8,Not Available,Not Available,70,23.33333333,48
490088,35,11.66666667,39,13,Not Available,Not Available,70,23.33333333,48
490089,0,0,38,12.66666667,Not Available,Not Available,80,26.66666667,39.33333333
490090,66.66666667,16.66666667,26,6.5,80,20,30,7.5,50.66666667
490092,40,10,15,3.75,70,17.5,90,22.5,53.75
490093,13.33333333,3.333333333,39,9.75,35,8.75,30,7.5,29.33333333
490097,46.66666667,15.55555556,38,12.66666667,Not Available,Not Available,10,3.333333333,31.55555556
490098,40,10,19,4.75,52.5,13.125,20,5,32.875
490101,66.66666667,16.66666667,54,13.5,41.42857143,10.35714286,20,5,45.52380952
490107,66.66666667,16.66666667,14,3.5,40,10,10,2.5,32.66666667
490110,10,2.5,35,8.75,48,12,30,7.5,30.75
490111,33.33333333,8.333333333,37,9.25,43.33333333,10.83333333,10,2.5,30.91666667
490112,40,10,24,6,45.71428571,11.42857143,0,0,27.42857143
490113,30,7.5,35,8.75,72.85714286,18.21428571,30,7.5,41.96428571
490114,36.66666667,9.166666667,51,12.75,82.5,20.625,0,0,42.54166667
490115,20,5,24,6,75,18.75,30,7.5,37.25
490116,43.33333333,14.44444444,34,11.33333333,Not Available,Not Available,30,10,35.77777778
490117,20,6.666666667,54,18,Not Available,Not Available,0,0,24.66666667
490118,56.66666667,14.16666667,32,8,27.14285714,6.785714286,0,0,28.95238095
490119,86.66666667,21.66666667,35,8.75,37.14285714,9.285714286,40,10,49.70238095
490120,50,12.5,16,4,18.57142857,4.642857143,20,5,26.14285714
490122,53.33333333,13.33333333,41,10.25,48,12,40,10,45.58333333
490126,3.333333333,0.833333333,26,6.5,66.66666667,16.66666667,50,12.5,36.5
490127,10,3.333333333,45,15,Not Available,Not Available,50,16.66666667,35
490130,40,10,26,6.5,46.66666667,11.66666667,90,22.5,50.66666667
490136,46.66666667,11.66666667,37,9.25,50,12.5,0,0,33.41666667
490140,83.33333333,20.83333333,42,10.5,92,23,0,0,54.33333333
490141,16.66666667,4.166666667,17,4.25,55,13.75,10,2.5,24.66666667
490143,36.66666667,12.22222222,68,22.66666667,Not Available,Not Available,40,13.33333333,48.22222222
490144,20,5,34,8.5,80,20,0,0,33.5
500001,70,17.5,39,9.75,44.28571429,11.07142857,30,7.5,45.82142857
500002,40,10,42,10.5,66,16.5,40,10,47
500003,63.33333333,15.83333333,13,3.25,72.85714286,18.21428571,10,2.5,39.79761905
500005,66.66666667,16.66666667,57,14.25,41.66666667,10.41666667,20,5,46.33333333
500007,33.33333333,8.333333333,37,9.25,33.33333333,8.333333333,40,10,35.91666667
500008,46.66666667,11.66666667,60,15,51.42857143,12.85714286,0,0,39.52380952
500011,20,5,14,3.5,51.42857143,12.85714286,10,2.5,23.85714286
500012,60,15,32,8,82.5,20.625,20,5,48.625
500014,40,10,30,7.5,42.85714286,10.71428571,30,7.5,35.71428571
500015,36.66666667,9.166666667,15,3.75,44.28571429,11.07142857,10,2.5,26.48809524
500016,36.66666667,9.166666667,49,12.25,50,12.5,60,15,48.91666667
500019,73.33333333,18.33333333,20,5,74,18.5,90,22.5,64.33333333
500021,26.66666667,6.666666667,12,3,41.66666667,10.41666667,50,12.5,32.58333333
500024,36.66666667,9.166666667,28,7,42.85714286,10.71428571,30,7.5,34.38095238
500025,55,13.75,21,5.25,54,13.5,10,2.5,35
500026,36.66666667,9.166666667,15,3.75,64.28571429,16.07142857,30,7.5,36.48809524
500027,50,12.5,20,5,31.42857143,7.857142857,30,7.5,32.85714286
500030,23.33333333,5.833333333,25,6.25,27.14285714,6.785714286,40,10,28.86904762
500031,33.33333333,8.333333333,12,3,47.5,11.875,20,5,28.20833333
500033,50,12.5,24,6,76.66666667,19.16666667,60,15,52.66666667
500036,26.66666667,6.666666667,21,5.25,37.14285714,9.285714286,50,12.5,33.70238095
500037,0,0,35,8.75,100,25,90,22.5,56.25
500039,20,5,25,6.25,37.14285714,9.285714286,20,5,25.53571429
500041,10,2.5,20,5,71.42857143,17.85714286,50,12.5,37.85714286
500044,23.33333333,5.833333333,12,3,40,10,10,2.5,21.33333333
500049,13.33333333,3.333333333,38,9.5,93.33333333,23.33333333,80,20,56.16666667
500050,23.33333333,5.833333333,16,4,34.28571429,8.571428571,50,12.5,30.9047619
500051,66.66666667,16.66666667,39,9.75,52.85714286,13.21428571,40,10,49.63095238
500053,33.33333333,8.333333333,17,4.25,57.14285714,14.28571429,30,7.5,34.36904762
500054,33.33333333,8.333333333,21,5.25,27.14285714,6.785714286,10,2.5,22.86904762
500058,43.33333333,10.83333333,22,5.5,48.57142857,12.14285714,20,5,33.47619048
500060,30,7.5,23,5.75,66.66666667,16.66666667,60,15,44.91666667
500064,46.66666667,11.66666667,20,5,43.33333333,10.83333333,0,0,27.5
500072,43.33333333,10.83333333,20,5,61.66666667,15.41666667,30,7.5,38.75
500077,23.33333333,5.833333333,27,6.75,35.71428571,8.928571429,0,0,21.51190476
500079,53.33333333,13.33333333,17,4.25,48.57142857,12.14285714,30,7.5,37.22619048
500084,30,10,14,4.666666667,Not Available,Not Available,50,16.66666667,31.33333333
500088,53.33333333,13.33333333,29,7.25,55.71428571,13.92857143,50,12.5,47.01190476
500108,40,10,18,4.5,54.28571429,13.57142857,20,5,33.07142857
500119,20,5,23,5.75,65,16.25,0,0,27
500124,60,15,40,10,34.28571429,8.571428571,20,5,38.57142857
500129,60,15,14,3.5,50,12.5,30,7.5,38.5
500139,33.33333333,8.333333333,45,11.25,80,20,50,12.5,52.08333333
500141,33.33333333,8.333333333,18,4.5,51.42857143,12.85714286,30,7.5,33.19047619
500150,30,7.5,62,15.5,45.71428571,11.42857143,70,17.5,51.92857143
500151,50,12.5,31,7.75,62,15.5,30,7.5,43.25
500152,20,5,39,9.75,47.5,11.875,40,10,36.625
510001,26.66666667,6.666666667,13,3.25,42.85714286,10.71428571,0,0,20.63095238
510002,26.66666667,6.666666667,20,5,75,18.75,20,5,35.41666667
510006,73.33333333,18.33333333,19,4.75,21.42857143,5.357142857,30,7.5,35.94047619
510007,66.66666667,16.66666667,32,8,42.85714286,10.71428571,0,0,35.38095238
510008,20,5,20,5,60,15,20,5,30
510013,53.33333333,17.77777778,41,13.66666667,Not Available,Not Available,0,0,31.44444444
510022,60,15,14,3.5,28.57142857,7.142857143,10,2.5,28.14285714
510023,60,15,12,3,51.42857143,12.85714286,10,2.5,33.35714286
510024,63.33333333,15.83333333,50,12.5,47.14285714,11.78571429,0,0,40.11904762
510029,93.33333333,23.33333333,9,2.25,37.14285714,9.285714286,40,10,44.86904762
510030,46.66666667,11.66666667,33,8.25,42.5,10.625,100,25,55.54166667
510038,23.33333333,5.833333333,36,9,66.66666667,16.66666667,70,17.5,49
510039,26.66666667,6.666666667,23,5.75,62.85714286,15.71428571,0,0,28.13095238
510046,13.33333333,3.333333333,26,6.5,41.42857143,10.35714286,0,0,20.19047619
510047,70,17.5,18,4.5,50,12.5,10,2.5,37
510048,76.66666667,19.16666667,28,7,66.66666667,16.66666667,20,5,47.83333333
510050,23.33333333,5.833333333,27,6.75,58.57142857,14.64285714,0,0,27.22619048
510055,23.33333333,5.833333333,35,8.75,25.71428571,6.428571429,20,5,26.01190476
510058,43.33333333,10.83333333,28,7,80,20,0,0,37.83333333
510062,83.33333333,20.83333333,21,5.25,91.66666667,22.91666667,40,10,59
510070,60,15,8,2,51.42857143,12.85714286,0,0,29.85714286
510071,26.66666667,6.666666667,30,7.5,65,16.25,10,2.5,32.91666667
510077,35,11.66666667,64,21.33333333,Not Available,Not Available,60,20,53
510082,5,1.25,11,2.75,72.5,18.125,60,15,37.125
510086,Not Available,Not Available,90,30,73.33333333,24.44444444,30,10,64.44444444
520002,60,15,56,14,72.5,18.125,90,22.5,69.625
520004,26.66666667,6.666666667,51,12.75,44.28571429,11.07142857,40,10,40.48809524
520008,23.33333333,5.833333333,34,8.5,61.42857143,15.35714286,0,0,29.69047619
520009,40,10,50,12.5,52.85714286,13.21428571,40,10,45.71428571
520011,43.33333333,10.83333333,53,13.25,66.66666667,16.66666667,50,12.5,53.25
520013,46.66666667,11.66666667,50,12.5,47.14285714,11.78571429,10,2.5,38.45238095
520017,35,8.75,72,18,50,12.5,70,17.5,56.75
520019,50,12.5,37,9.25,67.5,16.875,90,22.5,61.125
520021,20,5,29,7.25,22.85714286,5.714285714,10,2.5,20.46428571
520027,46.66666667,11.66666667,32,8,18,4.5,30,7.5,31.66666667
520028,23.33333333,5.833333333,89,22.25,27.5,6.875,30,7.5,42.45833333
520030,63.33333333,15.83333333,30,7.5,55.71428571,13.92857143,40,10,47.26190476
520033,0,0,44,11,50,12.5,90,22.5,46
520034,46.66666667,11.66666667,71,17.75,90,22.5,70,17.5,69.41666667
520035,56.66666667,14.16666667,61,15.25,72.5,18.125,60,15,62.54166667
520037,53.33333333,13.33333333,31,7.75,15.71428571,3.928571429,20,5,30.01190476
520038,50,16.66666667,64,21.33333333,Not Available,Not Available,60,20,58
520041,0,0,44,11,46.66666667,11.66666667,70,17.5,40.16666667
520044,40,10,42,10.5,87.5,21.875,40,10,52.375
520045,26.66666667,6.666666667,46,11.5,48.33333333,12.08333333,20,5,35.25
520048,36.66666667,9.166666667,35,8.75,45,11.25,40,10,39.16666667
520049,50,12.5,74,18.5,22.85714286,5.714285714,20,5,41.71428571
520051,46.66666667,11.66666667,24,6,51.42857143,12.85714286,20,5,35.52380952
520057,25,6.25,88,22,66.66666667,16.66666667,60,15,59.91666667
520059,56.66666667,14.16666667,50,12.5,55,13.75,20,5,45.41666667
520062,16.66666667,4.166666667,51,12.75,57.5,14.375,20,5,36.29166667
520063,60,15,54,13.5,35,8.75,50,12.5,49.75
520066,26.66666667,6.666666667,48,12,50,12.5,40,10,41.16666667
520070,73.33333333,18.33333333,56,14,38.57142857,9.642857143,0,0,41.97619048
520071,25,6.25,69,17.25,82.5,20.625,50,12.5,56.625
520075,26.66666667,6.666666667,48,12,32.85714286,8.214285714,10,2.5,29.38095238
520076,15,3.75,69,17.25,100,25,20,5,51
520078,86.66666667,21.66666667,13,3.25,37.14285714,9.285714286,20,5,39.20238095
520083,36.66666667,9.166666667,56,14,70,17.5,20,5,45.66666667
520087,40,10,72,18,45.71428571,11.42857143,30,7.5,46.92857143
520088,10,2.5,40,10,32.85714286,8.214285714,50,12.5,33.21428571
520089,80,20,59,14.75,57.14285714,14.28571429,30,7.5,56.53571429
520091,45,11.25,46,11.5,86.66666667,21.66666667,80,20,64.41666667
520095,5,1.25,99,24.75,66.66666667,16.66666667,70,17.5,60.16666667
520096,13.33333333,3.333333333,13,3.25,20,5,10,2.5,14.08333333
520097,73.33333333,18.33333333,43,10.75,40,10,40,10,49.08333333
520098,46.66666667,11.66666667,56,14,41.66666667,10.41666667,20,5,41.08333333
520100,36.66666667,9.166666667,37,9.25,60,15,10,2.5,35.91666667
520102,23.33333333,5.833333333,57,14.25,52.5,13.125,10,2.5,35.70833333
520103,26.66666667,6.666666667,60,15,60,15,0,0,36.66666667
520107,26.66666667,6.666666667,34,8.5,63.33333333,15.83333333,20,5,36
520109,15,3.75,41,10.25,70,17.5,50,12.5,44
520113,40,10,44,11,52,13,60,15,49
520116,40,10,26,6.5,73.33333333,18.33333333,50,12.5,47.33333333
520136,76.66666667,19.16666667,20,5,28.57142857,7.142857143,0,0,31.30952381
520138,86.66666667,21.66666667,36,9,22.85714286,5.714285714,10,2.5,38.88095238
520139,36.66666667,9.166666667,39,9.75,65.71428571,16.42857143,0,0,35.3452381
520160,6.666666667,1.666666667,34,8.5,30,7.5,30,7.5,25.16666667
520177,50,12.5,51,12.75,27.14285714,6.785714286,10,2.5,34.53571429
520189,53.33333333,13.33333333,54,13.5,68.33333333,17.08333333,0,0,43.91666667
